"T1_1h_R1";"T1_2h_R1";"T1_3h_R1";"T1_4h_R1";"T1_5h_R1";"T1_6h_R1";"T2_1h_R1";"T2_2h_R1";"T2_3h_R1";"T2_4h_R1";"T2_5h_R1";"T2_6h_R1";"T3_1h_R1";"T3_2h_R1";"T3_3h_R1";"T3_4h_R1";"T3_5h_R1";"T3_6h_R1";"T1_1h_R2";"T1_2h_R2";"T1_3h_R2";"T1_4h_R2";"T1_5h_R2";"T1_6h_R2";"T2_1h_R2";"T2_2h_R2";"T2_3h_R2";"T2_4h_R2";"T2_5h_R2";"T2_6h_R2";"T3_1h_R2";"T3_2h_R2";"T3_3h_R2";"T3_4h_R2";"T3_5h_R2";"T3_6h_R2"
"G41";0.157453213440259;-0.115981763187752;-0.0819032155251757;0.105747490834175;-0.171618889751182;-0.155543960315176;0.0368302919964849;-0.00941583885201051;0.606203463571578;0.879435055419059;1.99476649297557;3.39339166895527;0.0480558879896812;-0.00659146538860542;0.514596812261044;-0.219683457550128;1.21010642442872;2.9780941716944;-0.198856232983019;-0.115981763187752;0.00895184739880155;0.00570644393558212;0.205375275838012;0.453238542241985;0.477410807442826;0.577126432983277;0.220307640999602;1.02809279024657;1.70081428326332;3.23894544642314;-0.198856232983019;0.206860890700491;0.621836013358032;0.849265372566726;2.0961021941615;3.23779597935364
"G42";-0.123487528863286;-0.241294664712147;0.210378610711753;0.0931860544917491;-0.137650297791269;0.221846082402074;0.180107131562943;0.615507250866729;1.20264264758096;1.73530037192918;1.7502377109782;2.13505853041973;0.138491619750102;0.624998901666472;1.42081879940599;1.86983100985528;2.01715565309844;2.14500429457745;0.13713854100008;-0.185057787411908;-0.220890774029201;-0.0709740712918041;-0.104406557693563;-0.28538206308642;0.317461340326147;0.84417023313758;1.10834720612884;1.96746495828608;2.17227219950732;2.24748314532346;-0.0408107050274609;1.16906946209253;1.29351280334103;1.8364493704888;2.16315237687872;2.39466742893572
"G43";0.0325860030610841;-0.248088735550687;0.0975210694549689;0.0515271293551089;0.0205982159482012;0.299227535889669;0.533046141267854;-0.333548362130168;-1.47158458678141;-2.64415699889245;-2.91313523479521;-2.37647300210612;0.0521883158607963;-0.303736821301774;-1.17997857033466;-2.19985452717729;-2.09853891643026;-2.53250410929629;-0.287758087640284;-0.295809923831853;0.0895529396736205;0.0207324045512491;0.315176179054593;-0.239113086957069;-0.389019132585046;-0.450899868110057;-1.42881711308059;-2.80012817135237;-2.11538538947311;-2.03834585006663;-0.581675418150164;-0.594438011635507;-1.69183847049883;-2.36479094791212;-2.52503550548182;-2.34054541012013
"G44";-0.164551467745116;-0.0635623487850241;0.0190767710170405;0.123804348431502;0.308779132079324;-0.371084270119831;-0.242973375383357;-1.29468369846459;-2.94212833426696;-1.95296556943985;-1.56743660246899;-2.15391061829913;-0.484999397281586;-1.34459562537996;-1.84949572288648;-1.86122199483767;-1.71238395162662;-2.12450473866704;0.14032386125906;-0.178549931670193;-0.118785456413649;-0.314559937100473;0.108867708607684;-0.312884848173338;-0.363925385610206;-2.01348084218151;-2.01290065443888;-2.27078117648622;-1.69349521823183;-1.88577059402714;-0.175449247909369;-2.25192955844087;-2.24116814657975;-1.8722944631177;-2.03271055969365;-2.16274875016698
"G45";-0.414804386121014;-1.58928870903508;0.365966293258476;-1.19692008887836;0.224865980758508;0.174206109917691;-0.980539359403477;-1.66373839032654;-2.43694247471079;-2.24527475849331;-1.65045266667354;-3.8015033779924;-1.63433901106087;-1.95201291855444;-2.51960548374154;-2.2718530889738;-1.82541080694328;-3.14785927600302;-0.0551309039515027;-0.640914245327825;-1.94216116808728;0.653867229820259;-0.333919270495604;-1.6364548221948;-1.25383478023909;-1.30563510195364;-2.43922798692804;-0.517155000828195;-1.1881183116967;-3.49382866388332;-1.22432508154356;-1.51647731805351;-2.89529235208;-1.89940842408218;-1.79835592500859;-3.54811358275901
"G46";0.238277719504246;0.630533700043969;0.109758559328132;0.0982423402569503;0.574484261035147;-0.0731214370570729;0.123718178348024;1.16128866415393;3.57712936825244;3.33977961748238;2.93311146420006;2.67201367601746;0.410866816832565;0.730721363288807;3.23663987713344;3.05239729676297;3.44471155433343;3.19513929904121;0.218244356515113;-0.042388933554025;-0.0796171438584929;-0.110096589101341;0.200776363833532;-0.171720819059748;0.1095730134287;0.998368842946611;3.12730982609491;1.87694753333743;1.7706094616907;3.011113597549;-0.180342664122364;1.28228110088876;3.34599938089831;2.84506362490307;2.01015988251815;3.97378944115709
"G47";0.128797954901066;-0.14018763799712;-0.0403577251798432;-0.331441529860625;0.355614699231452;0;0;1.24381244455858;3.41676452117106;5.36955149195139;5.59196002614213;4.66487745026404;0;2.35744055542712;5.84722416600509;6.45073652867025;6.19287682997443;4.76028306457721;0.532748579132495;-0.14018763799712;0.050497337744134;-0.331441529860625;-0.076691930883993;0.177908780388118;0;2.98968747038902;3.97284671753452;4.53784855874969;5.63251508186046;4.32420859225655;0.134161558495018;4.27015662973355;5.76409129777561;5.83889780291797;6.10014957887303;4.90312535704576
"G48";0.0936453574048226;0.114024171118548;-0.391126731776886;-0.229993495022459;-0.148283053287962;-0.50442475880537;0.0291695256588058;-0.343052957168066;-1.54144814530567;-2.35875980279475;-2.80758864866115;-3.38173998320653;0.0995012417972694;-0.575793340700472;-1.49213730866735;-2.36003177641163;-2.657952797078;-2.79104617623658;-0.197047645006311;-0.000831424444409201;-0.349143192117693;-0.0904385254826154;0.342970555359804;0.0541886993951994;-0.568660298333207;-0.728163146835869;-1.21525501211434;-1.85234108632402;-2.0310475695284;-3.08553481618175;-0.264283388908641;-0.887986582979301;-1.46016315098016;-2.13385400058433;-2.66975105164992;-3.86551625042486
"G49";-0.190991086454741;0.530082593773687;0.168000914045464;-0.45645126095084;-0.613563575013254;-0.338485819919878;0.894404637888864;-0.705717135718755;-2.14454306784761;-1.99944599464656;-2.55986851947503;-1.92227662897301;0.941154531123255;-0.495928256648891;-1.52186665455881;-2.58018484243454;-2.64646423072238;-2.03194634499344;-0.410525222439447;0.630878714900239;0.456861366348257;-0.0435738050879517;-0.125130814094926;-0.144122067708827;0.997369502554286;-0.996414687616804;-1.05954158757125;-2.18406820226139;-2.57094272980089;-3.08208721140868;0.648812301737784;-0.858280845441216;-1.60101495272113;-2.5461848222553;-2.77332707733002;-2.29365469650539
"G50";0.182861563783996;0.0686406551331364;-0.214706423176822;0.259132091366341;0.118730414901334;-0.0733364318862453;-0.0163002243715242;-0.790666168771836;-1.92728072225241;-2.61305950782695;-2.86609916375058;-3.65207270943294;0.22570345341797;-0.732536278265473;-1.58753416926822;-2.31665829180151;-2.9337754538307;-2.76495581631244;-0.270921195770263;-0.0227041968497499;-0.0521199896333622;0.242796368994169;0.472610604976015;0.254587238200571;-0.526162209467049;-1.20843470476689;-1.35147331555787;-2.06597618612713;-2.10158756303111;-3.19896548521858;-0.58777746864624;-1.1884330120058;-1.61952978879812;-2.19106947367758;-2.39056116015232;-3.9529796531955
"G51";-0.0960371944022125;0.163469703858593;0.0104156871189707;0.289400317659914;-0.10668981813527;-0.249397338925074;0.473107413507491;2.15843403441377;2.99158563187845;2.78624408741036;2.4950960733193;2.70288244334254;0.571525617774404;2.27962047602864;2.71335010494338;2.73457300514466;2.52678330074614;2.17659555408997;0.211186333461576;0.0923169251984799;0.353221101564267;-0.370230794427003;-0.46788919775267;-0.500391438076678;0.614582089423626;2.1300499127494;2.57332176262167;2.36294892946034;2.30363089229054;2.39683074960866;0.80960738223678;2.18994369537267;2.78559180747488;2.53113131601088;2.16090177908666;2.24754010807365
"G52";0.369419108645674;0.381725356994147;0.0416122574988993;0.258655736089533;0.245988321680373;-0.59263418477192;0.0348568192134158;-0.155510857018081;-0.0293827421926283;-1.92943113264959;-1.20053502011978;-2.38528975599662;0.11580515196873;-0.583628854986666;-0.788948064675469;-0.696241111089392;-1.214928490479;-2.66654952564059;0.161337820642721;-0.217569675123503;-0.084057700321396;-0.247734126424386;-0.449578957361491;-0.662081046100432;-0.375623304154242;-0.0635255094083602;-0.66627059057738;-1.61695141715137;-2.07914540135973;-2.47399012894589;0.012889630056927;-1.10753276929297;-1.08335942763782;-1.71947211667381;-2.55901345697727;-3.0823665186193
"G53";-0.139567221465987;0.0745378951266638;0.0462871914009866;-0.394243490383053;-0.203424375440148;-0.192986320456252;-0.118246624898888;-1.40889211536379;-2.8771189452422;-2.6985440631621;-2.19235423987396;-3.17815838331938;0.0727539336582339;-2.18718054843396;-2.45373281207174;-3.16399187785628;-2.50422687672887;-2.47662689014234;0.133326742212062;0.505484707130399;-0.455733472964499;-0.0581139720561881;-0.747425660170709;-0.163070167759919;-0.250501437451457;-1.99062008266709;-2.30567789262053;-2.81355098278692;-2.13953810266147;-3.56985201026686;-0.0682606128488006;-1.62413637520479;-2.8831821731939;-2.8140876027358;-2.8477805597857;-3.15152510369956
"G54";-0.125497972387236;0.0622166852035282;-0.0771039919741573;0.19560035865968;0.0756894785730019;-0.0892236085397607;0.215007755599826;-0.0593266810428476;0.190398932602117;1.35999124730274;2.53681196862338;3.18912959964896;-0.125497972387236;0.0409228671866174;0.251757685378633;1.29714421339465;2.31853855290187;3.41123116180347;-0.125497972387236;-0.265125501543682;0.397988395636762;0.0955593117610866;0.263958993188428;0.00247144221051628;-0.125497972387236;-0.0309700335308681;0.396306333888926;1.77686840005243;3.10685736118714;3.72485214423566;0.0086635861077814;0.169019333875925;0.733927047728596;2.47372030466131;3.70894903785189;3.86876503221777
"G55";-0.340549823301477;-0.191543957377001;0.227272811518822;-0.129401417680785;0.268750643370024;-0.046958749987698;0.776956606880731;2.78306440513392;3.49977800185787;3.61000320694897;4.35689122354184;4.23957929040994;1.38548769814226;2.8155969835415;3.21868644181736;3.77226787263047;4.14854474406907;4.23238652505233;-0.143879679025849;0.319253533977099;-0.30007482545529;0.66210627003391;0.565509403706062;0.801134579921548;1.07335164390753;2.69892615343511;3.2700827055851;4.08480037637098;4.03812570311972;4.21927188187806;1.82674959288258;2.86274310397367;3.32432115694239;4.03173213914145;4.28541868147468;4.27031259174242
"G56";-0.505644413967369;-0.435685260988074;-0.137782299236808;0.330536870955581;0.40914454161259;0.381944334106356;-0.930707944812981;-1.94099350749736;-3.98776821788368;-2.78821545392675;-2.76617672043778;-3.05158821541264;-1.35345281514899;-2.51907689848791;-2.62012252512186;-3.60131287644202;-2.59389760796527;-3.00205237435148;-0.529464786387772;-0.252075912028793;-0.467566458316243;0.171876377088087;0.183317368827676;0.330365376308213;-0.941561026669865;-3.33794618900035;-2.45838268812811;-3.7173870426409;-3.45128128692404;-3.71741954684917;-1.16450644899825;-3.62056280022485;-3.71752881276493;-3.18088548795459;-3.93997569089177;-3.77170446572486
"G57";-0.394007763026645;-0.649990151810433;-0.201679726782166;0.645263965452007;0.755855634656651;0.340495705477279;-0.758484380809098;-2.20774133406459;-3.59362184896201;-3.29531566289636;-2.40486835699687;-3.56720461785234;-1.19542057368856;-2.53017077090757;-2.97092100241577;-3.04934366741049;-2.58142267810886;-3.23625178204038;-0.339760787699046;-0.0350164453052848;-0.759879658487517;0.518541473487412;0.724512677081543;0.523084224607063;-0.604176624532822;-2.41896885198436;-2.54006644093874;-2.239845313263;-3.3308554996259;-3.118743075775;-0.737853539011789;-2.76393890717363;-3.67206013181529;-2.84299403297267;-3.56184066796739;-3.3782977358336
"G58";0.0226532490023215;0.199048294530176;0.0393489446581881;0.238349574879023;-0.587097078353929;-0.345573194265575;-0.145371162860078;-2.53807867984143;-3.20157594076472;-3.14329629791958;-3.42870071257786;-2.64877413021596;-0.482228105977245;-2.70603606901474;-2.87257883755477;-2.88904078372935;-3.54652459439188;-2.16927892661906;-0.246941958377434;0.156269558647596;0.384442735206962;-0.177073756014006;0.156132104001883;-0.0202712129389542;-0.803552781591507;-2.63678618258616;-2.35460347348072;-3.15525167998474;-3.13218662715011;-2.6307813936113;-0.795867283324311;-2.66983238393115;-2.94290536927374;-3.50569257505411;-3.54652459439188;-2.85997759990075
"G59";0.0636135933714943;1.02557818915877;0.221051613877305;0.417364236228175;0.335444476287729;-0.509805244309448;0.00607333391675091;2.4739458244048;3.43433878748547;3.21678279298771;3.08875960273174;3.39358632197359;0.00714128667657743;2.64614866053184;2.79816077606044;2.71312857189815;2.77550867899346;3.32372506108215;-0.0117877535090178;0.232400530838289;0.66887486595119;-0.119213767676226;0.178333072279597;0.0242284482356467;-0.334527063611692;2.7092806460688;3.20220669213812;3.08281351355909;2.75921621845663;3.4178208870229;-0.0358257295363575;2.52896987686516;2.6868670049142;2.87922763379219;2.93080529721303;3.52970119602849
"G60";0.189368654991976;0.135805266492397;0.294555111880724;0.154339949837722;0.40783011903774;0.152427897391813;-0.0518196882125617;-0.856914820541734;-1.5910929369822;-2.37626556686517;-1.84855694936152;-2.85584452925912;-0.00333520399432086;-0.846157003591399;-1.06844668637365;-2.02729995159409;-2.41784947125946;-2.11329538994436;-0.256060335119796;-0.28379632754702;0.139114685333727;0.157642166480128;0.440006529709278;0.452820165222438;-0.348693483105368;-1.32444925796973;-1.07682929409296;-2.21279556885791;-2.18165245611477;-2.62242887784656;-0.58522082693291;-1.24256788619006;-1.12509609816239;-2.41461350400969;-2.22718760442756;-2.56958425937002
"G61";-0.167568303592903;0.219515547904618;-0.447628039343772;-0.0586064259011367;-0.0401238089726208;0.0111146699445395;0.315782338850771;0.804765902773516;2.67645395237342;2.38701232841012;2.35662777109445;2.81696230303146;-0.261692053154235;1.18640943503699;1.87014266894478;2.10814793752486;2.33019386668917;2.56690548491561;-0.0215367701463824;-0.226918007093927;0.0753259915510056;-0.0140893482076434;0.0562041600558798;-0.137815228583466;0.0836865423336297;1.19349327106011;1.91286657595189;2.55142899395763;2.77218079464935;2.29062161243033;0.22497031626527;1.29171523499674;1.96160767776166;2.48584026858204;2.69988560261304;2.40377585156263
"G62";0.238414846247974;-0.0095740606963659;-0.00990032877342983;-0.793475652474784;-0.447854228599237;0.458941185541564;-0.0384022176875298;-1.22089018879826;-3.54502621495484;-4.06153795509512;-3.81793840470553;-3.46900727862884;-0.101089718500193;-1.41432508984096;-2.63165753740018;-5.14608648269864;-5.11452898691988;-2.5849284480278;-0.166278052766017;0.0359408715894158;-0.170709799189895;-0.116317615054816;0.0899675534144997;0.184736839487371;-0.2595627274262;-1.10852852707427;-2.32413506454314;-3.233489670955;-2.47863710938027;-4.56629709787975;-0.879065748239926;-1.27212710852833;-2.43375366790091;-4.40090142156206;-4.07461902990852;-4.34303765699924
"G63";-0.0621010744277708;-0.0984123137221014;-0.399132151317812;-1.30892634753754;-0.889492101085918;0.389913219895543;0.0287318930593861;-1.41631907188326;-4.81477340439431;-3.63888630504453;-4.1624731778229;-3.68184217209983;-0.0234140477659075;-1.53365102596093;-2.36569567990533;-4.41262077272854;-4.93946493591937;-2.04044092596644;-0.387495909789525;0.244303291637256;-0.17661091627764;0.327847494513776;0.335718979912788;0.944933734726315;-0.447019231199601;-1.05709980449434;-2.38807981301635;-4.82114061308719;-4.68599453279804;-3.85012694111018;-1.35200218428725;-1.05991788646079;-2.35118694106591;-4.82226558718469;-5.23739446143745;-4.93072370194282
"G64";-0.838755479188209;0.301555400810015;-0.48116318660171;-0.408260523183449;0.751241781487631;0.314899469167061;-0.469995693715808;1.98507179513307;4.60761274592755;5.71366147734737;5.69583332038928;4.80882983111203;-0.281192138360244;2.31926711562007;3.84851673982782;4.20103578373626;4.92070872768383;4.42679745042341;-0.307839539901625;0.14345587671731;0.0956694696826784;-0.602285360567927;0.0793174884361101;0.818155863577306;-0.0677661465005857;2.94516596456822;3.41749867180389;5.43008319635826;5.55359880996153;4.95598330925171;-0.104266687854213;3.13702979184291;3.02803923668877;5.24896561568781;5.54283781960851;4.70197515886202
"G65";-0.0997170262654699;0.120619383543646;-0.021467151333094;0.200579483889462;-0.223843055165319;-0.136652380396156;0.266972935687613;1.09910053693751;2.05023313805276;2.3160777145136;2.22716432250465;2.45710189358022;0.319477590425778;1.3666405938184;1.92510750808223;2.39738952802101;2.28297991944316;2.20527509196164;-0.0748876791712032;-0.189468306665454;0.0652392349845039;-0.12038129490653;-0.365514097088151;-0.537951823682541;0.327414900742522;1.37966113872836;1.71951061786331;2.12793215305638;2.103601845392;2.23411017609155;0.191242648195358;1.50600724866071;1.93175881752932;2.24226789390125;2.21395445259094;2.28193127214306
"G66";-0.388404644538042;-1.25305199054971;-1.7447222427858;-0.573436844423552;0.132122954866077;-0.644256239507849;-0.607187228768651;-1.51364979250689;-3.39960828908191;-2.73724923338367;-1.79166601388168;-2.46753399070302;-1.02251313681867;-2.37966457626996;-3.26829501231719;-4.1125636273954;-2.49571890344848;-2.42733090796992;-0.411578577448266;-0.662700901160759;-1.57508013211239;-0.835445411813718;-0.38175961149109;0.649847371190836;-0.434211433381407;-2.38006370195312;-3.07474162226125;-3.83359849502789;-3.81662217502156;-1.81763046038516;0.00241297151210063;-3.1073753347342;-4.53915727358289;-4.45609036796009;-3.7449683496817;-2.56139079778204
"G67";-0.170063120647248;-0.60457847228891;-1.35175366668598;-0.402814143701876;-0.114061704381557;-0.762033218787906;-0.0602332785634427;-0.325264233903209;-1.33270143234793;-1.0061160397733;-1.05579183690716;-2.17826427525552;-0.44144334418109;-1.12345749298906;-2.38344551398268;-2.18150189984539;-2.2262399946068;-2.15907696562937;-0.247005209029723;-0.711923244353567;-0.815560304015243;-0.900071615761364;-0.534172912415832;0.18870073332501;-0.175757936374143;-1.06011917811228;-1.14472857534719;-2.25776857297441;-2.36516494816017;-1.91248798673423;0.244551481366138;-2.2020068846491;-2.51035122381903;-3.06251763520005;-2.73530802788263;-2.61889729285743
"G68";0.116860938254006;-0.268722269552394;-0.503391086503187;-0.134847405919921;0.298403763790524;-0.0113145278074072;0.06790880776839;-0.467606757949593;-1.80906953801637;-1.5719193561925;-1.20447758980141;-2.26491185841787;-0.0329025906306866;-1.33958421140497;-1.99926665249094;-2.11985042864475;-1.79934178916704;-2.10224800115418;-0.387642410602274;-0.525458593065802;-1.23642147451903;-0.258405747293887;-0.0888465293606213;0.450716789387466;-0.43848683793771;-1.42356653683324;-1.79190874139644;-2.20915371348612;-1.75404661764994;-2.1282572109796;-0.384290740785532;-1.9757329053924;-2.4034477908612;-2.31505560608499;-2.411875468637;-2.41592773068978
"G69";0.093828525781305;0.343711546992467;-0.588566532567475;0.0710506929204686;-0.146768183290765;-0.184309004435792;0.60022334878663;2.17326485551616;2.43019719698503;2.56857988692569;3.23542141553607;3.24205174604397;0.235886561195523;2.34756401732148;2.13079528150127;2.69287238974958;3.00554940006574;2.69670265496634;-0.322739015603692;0.253636487807728;0.382554183800154;-0.606996634217707;-0.642560958075761;-0.671693148953476;0.357010588426439;1.78031214143235;2.33192986369942;2.45821077176494;3.00637529810895;3.01470067988128;0.613238926672253;1.93345876698145;2.62373380041643;2.7659751857776;3.51866007354712;3.09387004173488
"G70";0.328119643802184;0.0710036372040541;-0.0678685074750129;-0.0283411743745194;0.213191140901567;-0.026004377625779;0.0434427652056675;-1.23420790389589;-2.65128219280514;-2.75299347287044;-2.23031559277038;-3.47662436491012;0.0431896011644923;-1.47599569156209;-1.74963949935927;-2.82185512326406;-2.48419062984908;-2.39401817489604;-0.096708577154367;0.117543715004055;-0.193077553391274;0.238119432737174;0.584790567927487;0.400705915692657;-0.521452029005866;-1.26769488058243;-1.43533674465515;-1.63726916992805;-1.65745216151983;-2.58374761408207;-0.446978102551331;-1.33296066104912;-1.88528118452413;-1.906321421456;-1.77854357970489;-2.81556608904016
